YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION (Megawatthours)"
2019,5,ME,"Electric Generators, Independent Power Producers",Other Biomass,"5,603"
2019,5,ME,"Electric Generators, Independent Power Producers",Wind,"183,953"
2019,5,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"78,714"
2019,5,ME,"Electric Generators, Electric Utilities",Total,0
2019,5,ME,"Electric Generators, Electric Utilities",Petroleum,0
2019,6,ME,Total Electric Power Industry,Total,"823,189"
2019,6,ME,Total Electric Power Industry,Coal,"3,768"
2019,6,ME,Total Electric Power Industry,Hydroelectric Conventional,"262,536"
2019,6,ME,Total Electric Power Industry,Natural Gas,"122,531"
2019,6,ME,Total Electric Power Industry,Other,"30,316"
2019,6,ME,Total Electric Power Industry,Petroleum,"1,366"
2019,6,ME,Total Electric Power Industry,Solar Thermal and Photovoltaic,"1,317"
2019,6,ME,Total Electric Power Industry,Other Biomass,"10,026"
2019,6,ME,Total Electric Power Industry,Wind,"189,671"
2019,6,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,"201,658"
2019,6,ME,"Combined Heat and Power, Industrial Power",Total,"153,923"
2019,6,ME,"Combined Heat and Power, Industrial Power",Coal,"1,531"
2019,6,ME,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"9,023"
2019,6,ME,"Combined Heat and Power, Industrial Power",Natural Gas,"35,359"
2019,6,ME,"Combined Heat and Power, Industrial Power",Other,"9,682"
2019,6,ME,"Combined Heat and Power, Industrial Power",Petroleum,"1,017"
2019,6,ME,"Combined Heat and Power, Industrial Power",Other Biomass,730
2019,6,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"96,580"
2019,6,ME,"Combined Heat and Power, Commercial Power",Total,"10,219"
2019,6,ME,"Combined Heat and Power, Commercial Power",Natural Gas,"2,696"
2019,6,ME,"Combined Heat and Power, Commercial Power",Other,"4,040"
2019,6,ME,"Combined Heat and Power, Commercial Power",Petroleum,178
2019,6,ME,"Combined Heat and Power, Commercial Power",Other Biomass,"3,305"
2019,6,ME,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,6,ME,"Combined Heat and Power, Electric Power",Total,"47,750"
2019,6,ME,"Combined Heat and Power, Electric Power",Coal,"2,237"
2019,6,ME,"Combined Heat and Power, Electric Power",Natural Gas,167
2019,6,ME,"Combined Heat and Power, Electric Power",Other,"12,721"
2019,6,ME,"Combined Heat and Power, Electric Power",Petroleum,164
2019,6,ME,"Combined Heat and Power, Electric Power",Other Biomass,505
2019,6,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"31,956"
2019,6,ME,"Electric Generators, Independent Power Producers",Total,"611,297"
2019,6,ME,"Electric Generators, Independent Power Producers",Coal,0
2019,6,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"253,512"
2019,6,ME,"Electric Generators, Independent Power Producers",Natural Gas,"84,309"
2019,6,ME,"Electric Generators, Independent Power Producers",Other,"3,874"
2019,6,ME,"Electric Generators, Independent Power Producers",Petroleum,7
2019,6,ME,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"1,317"
2019,6,ME,"Electric Generators, Independent Power Producers",Other Biomass,"5,485"
2019,6,ME,"Electric Generators, Independent Power Producers",Wind,"189,671"
2019,6,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"73,123"
2019,6,ME,"Electric Generators, Electric Utilities",Total,0
2019,6,ME,"Electric Generators, Electric Utilities",Petroleum,0
2019,7,ME,Total Electric Power Industry,Total,"920,816"
2019,7,ME,Total Electric Power Industry,Coal,"5,572"
2019,7,ME,Total Electric Power Industry,Hydroelectric Conventional,"273,515"
2019,7,ME,Total Electric Power Industry,Natural Gas,"226,546"
2019,7,ME,Total Electric Power Industry,Other,"30,434"
2019,7,ME,Total Electric Power Industry,Petroleum,"7,400"
2019,7,ME,Total Electric Power Industry,Solar Thermal and Photovoltaic,"1,328"
2019,7,ME,Total Electric Power Industry,Other Biomass,"9,667"
2019,7,ME,Total Electric Power Industry,Wind,"151,596"
2019,7,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,"214,758"
2019,7,ME,"Combined Heat and Power, Industrial Power",Total,"179,947"
2019,7,ME,"Combined Heat and Power, Industrial Power",Coal,"2,108"
2019,7,ME,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"9,589"
2019,7,ME,"Combined Heat and Power, Industrial Power",Natural Gas,"50,087"
2019,7,ME,"Combined Heat and Power, Industrial Power",Other,"11,029"
2019,7,ME,"Combined Heat and Power, Industrial Power",Petroleum,678
2019,7,ME,"Combined Heat and Power, Industrial Power",Other Biomass,641
2019,7,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"105,815"
2019,7,ME,"Combined Heat and Power, Commercial Power",Total,"10,444"
2019,7,ME,"Combined Heat and Power, Commercial Power",Natural Gas,"2,785"
2019,7,ME,"Combined Heat and Power, Commercial Power",Other,"4,064"
2019,7,ME,"Combined Heat and Power, Commercial Power",Petroleum,270
2019,7,ME,"Combined Heat and Power, Commercial Power",Other Biomass,"3,325"
2019,7,ME,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,7,ME,"Combined Heat and Power, Electric Power",Total,"46,674"
2019,7,ME,"Combined Heat and Power, Electric Power",Coal,"3,463"
2019,7,ME,"Combined Heat and Power, Electric Power",Natural Gas,27
2019,7,ME,"Combined Heat and Power, Electric Power",Other,"11,814"
2019,7,ME,"Combined Heat and Power, Electric Power",Petroleum,698
2019,7,ME,"Combined Heat and Power, Electric Power",Other Biomass,186
2019,7,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"30,486"
2019,7,ME,"Electric Generators, Independent Power Producers",Total,"683,751"
2019,7,ME,"Electric Generators, Independent Power Producers",Coal,0
2019,7,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"263,926"
2019,7,ME,"Electric Generators, Independent Power Producers",Natural Gas,"173,647"
2019,7,ME,"Electric Generators, Independent Power Producers",Other,"3,528"
2019,7,ME,"Electric Generators, Independent Power Producers",Petroleum,"5,754"
2019,7,ME,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"1,328"
2019,7,ME,"Electric Generators, Independent Power Producers",Other Biomass,"5,515"
2019,7,ME,"Electric Generators, Independent Power Producers",Wind,"151,596"
2019,7,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"78,457"
2019,7,ME,"Electric Generators, Electric Utilities",Total,0
2019,7,ME,"Electric Generators, Electric Utilities",Petroleum,0
2019,8,ME,Total Electric Power Industry,Total,"800,717"
2019,8,ME,Total Electric Power Industry,Coal,"4,965"
2019,8,ME,Total Electric Power Industry,Hydroelectric Conventional,"219,337"
2019,8,ME,Total Electric Power Industry,Natural Gas,"184,092"
2019,8,ME,Total Electric Power Industry,Other,"29,529"
2019,8,ME,Total Electric Power Industry,Petroleum,"2,436"
2019,8,ME,Total Electric Power Industry,Solar Thermal and Photovoltaic,"1,278"
2019,8,ME,Total Electric Power Industry,Other Biomass,"10,294"
2019,8,ME,Total Electric Power Industry,Wind,"128,979"
2019,8,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,"219,807"
2019,8,ME,"Combined Heat and Power, Industrial Power",Total,"176,179"
2019,8,ME,"Combined Heat and Power, Industrial Power",Coal,"1,527"
2019,8,ME,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"7,136"
2019,8,ME,"Combined Heat and Power, Industrial Power",Natural Gas,"51,823"
2019,8,ME,"Combined Heat and Power, Industrial Power",Other,"11,063"
2019,8,ME,"Combined Heat and Power, Industrial Power",Petroleum,624
2019,8,ME,"Combined Heat and Power, Industrial Power",Other Biomass,548
2019,8,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"103,458"
2019,8,ME,"Combined Heat and Power, Commercial Power",Total,"11,210"
2019,8,ME,"Combined Heat and Power, Commercial Power",Natural Gas,"2,644"
2019,8,ME,"Combined Heat and Power, Commercial Power",Other,"4,571"
2019,8,ME,"Combined Heat and Power, Commercial Power",Petroleum,254
2019,8,ME,"Combined Heat and Power, Commercial Power",Other Biomass,"3,740"
2019,8,ME,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,8,ME,"Combined Heat and Power, Electric Power",Total,"46,855"
2019,8,ME,"Combined Heat and Power, Electric Power",Coal,"3,438"
2019,8,ME,"Combined Heat and Power, Electric Power",Natural Gas,187
2019,8,ME,"Combined Heat and Power, Electric Power",Other,"10,318"
2019,8,ME,"Combined Heat and Power, Electric Power",Petroleum,20
2019,8,ME,"Combined Heat and Power, Electric Power",Other Biomass,486
2019,8,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"32,406"
2019,8,ME,"Electric Generators, Independent Power Producers",Total,"566,472"
2019,8,ME,"Electric Generators, Independent Power Producers",Coal,0
2019,8,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"212,201"
2019,8,ME,"Electric Generators, Independent Power Producers",Natural Gas,"129,438"
2019,8,ME,"Electric Generators, Independent Power Producers",Other,"3,576"
2019,8,ME,"Electric Generators, Independent Power Producers",Petroleum,"1,537"
2019,8,ME,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"1,278"
2019,8,ME,"Electric Generators, Independent Power Producers",Other Biomass,"5,519"
2019,8,ME,"Electric Generators, Independent Power Producers",Wind,"128,979"
2019,8,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"83,943"
2019,8,ME,"Electric Generators, Electric Utilities",Total,0
2019,8,ME,"Electric Generators, Electric Utilities",Petroleum,0
2019,9,ME,Total Electric Power Industry,Total,"750,368"
2019,9,ME,Total Electric Power Industry,Coal,"6,418"
2019,9,ME,Total Electric Power Industry,Hydroelectric Conventional,"187,249"
2019,9,ME,Total Electric Power Industry,Natural Gas,"153,566"
2019,9,ME,Total Electric Power Industry,Other,"25,542"
2019,9,ME,Total Electric Power Industry,Petroleum,"2,390"
2019,9,ME,Total Electric Power Industry,Solar Thermal and Photovoltaic,"1,064"
2019,9,ME,Total Electric Power Industry,Other Biomass,"9,912"
2019,9,ME,Total Electric Power Industry,Wind,"171,822"
2019,9,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,"192,406"
2019,9,ME,"Combined Heat and Power, Industrial Power",Total,"149,733"
2019,9,ME,"Combined Heat and Power, Industrial Power",Coal,"1,140"
2019,9,ME,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"5,869"
2019,9,ME,"Combined Heat and Power, Industrial Power",Natural Gas,"38,219"
2019,9,ME,"Combined Heat and Power, Industrial Power",Other,"10,477"
2019,9,ME,"Combined Heat and Power, Industrial Power",Petroleum,475
2019,9,ME,"Combined Heat and Power, Industrial Power",Other Biomass,741
2019,9,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"92,813"
2019,9,ME,"Combined Heat and Power, Commercial Power",Total,"10,589"
2019,9,ME,"Combined Heat and Power, Commercial Power",Natural Gas,"2,710"
2019,9,ME,"Combined Heat and Power, Commercial Power",Other,"4,243"
2019,9,ME,"Combined Heat and Power, Commercial Power",Petroleum,164
2019,9,ME,"Combined Heat and Power, Commercial Power",Other Biomass,"3,472"
2019,9,ME,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,9,ME,"Combined Heat and Power, Electric Power",Total,"39,758"
2019,9,ME,"Combined Heat and Power, Electric Power",Coal,"5,278"
2019,9,ME,"Combined Heat and Power, Electric Power",Natural Gas,132
2019,9,ME,"Combined Heat and Power, Electric Power",Other,"7,227"
2019,9,ME,"Combined Heat and Power, Electric Power",Petroleum,"1,743"
2019,9,ME,"Combined Heat and Power, Electric Power",Other Biomass,282
2019,9,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"25,096"
2019,9,ME,"Electric Generators, Independent Power Producers",Total,"550,287"
2019,9,ME,"Electric Generators, Independent Power Producers",Coal,0
2019,9,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"181,379"
2019,9,ME,"Electric Generators, Independent Power Producers",Natural Gas,"112,505"
2019,9,ME,"Electric Generators, Independent Power Producers",Other,"3,595"
2019,9,ME,"Electric Generators, Independent Power Producers",Petroleum,9
2019,9,ME,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"1,064"
2019,9,ME,"Electric Generators, Independent Power Producers",Other Biomass,"5,417"
2019,9,ME,"Electric Generators, Independent Power Producers",Wind,"171,822"
2019,9,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"74,497"
2019,9,ME,"Electric Generators, Electric Utilities",Total,0
2019,9,ME,"Electric Generators, Electric Utilities",Petroleum,0
2019,10,ME,Total Electric Power Industry,Total,"747,323"
2019,10,ME,Total Electric Power Industry,Coal,"7,621"
2019,10,ME,Total Electric Power Industry,Hydroelectric Conventional,"190,884"
2019,10,ME,Total Electric Power Industry,Natural Gas,"134,883"
2019,10,ME,Total Electric Power Industry,Other,"21,257"
2019,10,ME,Total Electric Power Industry,Petroleum,"3,189"
2019,10,ME,Total Electric Power Industry,Solar Thermal and Photovoltaic,947
2019,10,ME,Total Electric Power Industry,Other Biomass,"8,941"
2019,10,ME,Total Electric Power Industry,Wind,"209,895"
2019,10,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,"169,706"
2019,10,ME,"Combined Heat and Power, Industrial Power",Total,"137,205"
2019,10,ME,"Combined Heat and Power, Industrial Power",Coal,"1,202"
2019,10,ME,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"5,949"
2019,10,ME,"Combined Heat and Power, Industrial Power",Natural Gas,"35,928"
2019,10,ME,"Combined Heat and Power, Industrial Power",Other,"8,020"
2019,10,ME,"Combined Heat and Power, Industrial Power",Petroleum,"1,590"
2019,10,ME,"Combined Heat and Power, Industrial Power",Other Biomass,363
2019,10,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"84,153"
2019,10,ME,"Combined Heat and Power, Commercial Power",Total,"10,156"
2019,10,ME,"Combined Heat and Power, Commercial Power",Natural Gas,"2,234"
2019,10,ME,"Combined Heat and Power, Commercial Power",Other,"4,254"
2019,10,ME,"Combined Heat and Power, Commercial Power",Petroleum,188
2019,10,ME,"Combined Heat and Power, Commercial Power",Other Biomass,"3,481"
2019,10,ME,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,10,ME,"Combined Heat and Power, Electric Power",Total,"32,064"
2019,10,ME,"Combined Heat and Power, Electric Power",Coal,"6,419"
2019,10,ME,"Combined Heat and Power, Electric Power",Natural Gas,130
2019,10,ME,"Combined Heat and Power, Electric Power",Other,"6,035"
2019,10,ME,"Combined Heat and Power, Electric Power",Petroleum,"1,032"
2019,10,ME,"Combined Heat and Power, Electric Power",Other Biomass,177
2019,10,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"18,271"
2019,10,ME,"Electric Generators, Independent Power Producers",Total,"567,899"
2019,10,ME,"Electric Generators, Independent Power Producers",Coal,0
2019,10,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"184,936"
2019,10,ME,"Electric Generators, Independent Power Producers",Natural Gas,"96,591"
2019,10,ME,"Electric Generators, Independent Power Producers",Other,"2,948"
2019,10,ME,"Electric Generators, Independent Power Producers",Petroleum,380
2019,10,ME,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,947
2019,10,ME,"Electric Generators, Independent Power Producers",Other Biomass,"4,920"
2019,10,ME,"Electric Generators, Independent Power Producers",Wind,"209,895"
2019,10,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"67,281"
2019,10,ME,"Electric Generators, Electric Utilities",Total,0
2019,10,ME,"Electric Generators, Electric Utilities",Petroleum,0
2019,11,ME,Total Electric Power Industry,Total,"804,125"
2019,11,ME,Total Electric Power Industry,Coal,"7,061"
2019,11,ME,Total Electric Power Industry,Hydroelectric Conventional,"252,133"
2019,11,ME,Total Electric Power Industry,Natural Gas,"98,178"
2019,11,ME,Total Electric Power Industry,Other,"26,402"
2019,11,ME,Total Electric Power Industry,Petroleum,"2,156"
2019,11,ME,Total Electric Power Industry,Solar Thermal and Photovoltaic,661
2019,11,ME,Total Electric Power Industry,Other Biomass,"9,725"
2019,11,ME,Total Electric Power Industry,Wind,"213,277"
2019,11,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,"194,533"
2019,11,ME,"Combined Heat and Power, Industrial Power",Total,"147,854"
2019,11,ME,"Combined Heat and Power, Industrial Power",Coal,"1,403"
2019,11,ME,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"8,668"
2019,11,ME,"Combined Heat and Power, Industrial Power",Natural Gas,"35,423"
2019,11,ME,"Combined Heat and Power, Industrial Power",Other,"8,146"
2019,11,ME,"Combined Heat and Power, Industrial Power",Petroleum,888
2019,11,ME,"Combined Heat and Power, Industrial Power",Other Biomass,630
2019,11,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"92,696"
2019,11,ME,"Combined Heat and Power, Commercial Power",Total,"10,757"
2019,11,ME,"Combined Heat and Power, Commercial Power",Natural Gas,"2,722"
2019,11,ME,"Combined Heat and Power, Commercial Power",Other,"4,389"
2019,11,ME,"Combined Heat and Power, Commercial Power",Petroleum,55
2019,11,ME,"Combined Heat and Power, Commercial Power",Other Biomass,"3,591"
2019,11,ME,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,11,ME,"Combined Heat and Power, Electric Power",Total,"50,495"
2019,11,ME,"Combined Heat and Power, Electric Power",Coal,"5,658"
2019,11,ME,"Combined Heat and Power, Electric Power",Natural Gas,0
2019,11,ME,"Combined Heat and Power, Electric Power",Other,"10,678"
2019,11,ME,"Combined Heat and Power, Electric Power",Petroleum,993
2019,11,ME,"Combined Heat and Power, Electric Power",Other Biomass,447
2019,11,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"32,720"
2019,11,ME,"Electric Generators, Independent Power Producers",Total,"595,019"
2019,11,ME,"Electric Generators, Independent Power Producers",Coal,0
2019,11,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"243,465"
2019,11,ME,"Electric Generators, Independent Power Producers",Natural Gas,"60,033"
2019,11,ME,"Electric Generators, Independent Power Producers",Other,"3,189"
2019,11,ME,"Electric Generators, Independent Power Producers",Petroleum,220
2019,11,ME,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,661
2019,11,ME,"Electric Generators, Independent Power Producers",Other Biomass,"5,057"
2019,11,ME,"Electric Generators, Independent Power Producers",Wind,"213,277"
2019,11,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"69,117"
2019,11,ME,"Electric Generators, Electric Utilities",Total,0
2019,11,ME,"Electric Generators, Electric Utilities",Petroleum,0
2019,12,ME,Total Electric Power Industry,Total,"914,561"
2019,12,ME,Total Electric Power Industry,Coal,"7,672"
2019,12,ME,Total Electric Power Industry,Hydroelectric Conventional,"298,432"
2019,12,ME,Total Electric Power Industry,Natural Gas,"107,158"
2019,12,ME,Total Electric Power Industry,Other,"29,067"
2019,12,ME,Total Electric Power Industry,Petroleum,"2,086"
2019,12,ME,Total Electric Power Industry,Solar Thermal and Photovoltaic,498
2019,12,ME,Total Electric Power Industry,Other Biomass,"9,823"
2019,12,ME,Total Electric Power Industry,Wind,"236,411"
2019,12,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,"223,413"
2019,12,ME,"Combined Heat and Power, Industrial Power",Total,"160,282"
2019,12,ME,"Combined Heat and Power, Industrial Power",Coal,"1,795"
2019,12,ME,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"10,332"
2019,12,ME,"Combined Heat and Power, Industrial Power",Natural Gas,"36,015"
2019,12,ME,"Combined Heat and Power, Industrial Power",Other,"9,616"
2019,12,ME,"Combined Heat and Power, Industrial Power",Petroleum,589
2019,12,ME,"Combined Heat and Power, Industrial Power",Other Biomass,668
2019,12,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"101,267"
2019,12,ME,"Combined Heat and Power, Commercial Power",Total,"9,724"
2019,12,ME,"Combined Heat and Power, Commercial Power",Natural Gas,"2,446"
2019,12,ME,"Combined Heat and Power, Commercial Power",Other,"3,841"
2019,12,ME,"Combined Heat and Power, Commercial Power",Petroleum,295
2019,12,ME,"Combined Heat and Power, Commercial Power",Other Biomass,"3,142"
2019,12,ME,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,12,ME,"Combined Heat and Power, Electric Power",Total,"53,964"
2019,12,ME,"Combined Heat and Power, Electric Power",Coal,"5,877"
2019,12,ME,"Combined Heat and Power, Electric Power",Natural Gas,0
2019,12,ME,"Combined Heat and Power, Electric Power",Other,"12,155"
2019,12,ME,"Combined Heat and Power, Electric Power",Petroleum,"1,187"
2019,12,ME,"Combined Heat and Power, Electric Power",Other Biomass,649
2019,12,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"34,096"
2019,12,ME,"Electric Generators, Independent Power Producers",Total,"690,590"
2019,12,ME,"Electric Generators, Independent Power Producers",Coal,0
2019,12,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"288,100"
2019,12,ME,"Electric Generators, Independent Power Producers",Natural Gas,"68,697"
2019,12,ME,"Electric Generators, Independent Power Producers",Other,"3,455"
2019,12,ME,"Electric Generators, Independent Power Producers",Petroleum,16
2019,12,ME,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,498
2019,12,ME,"Electric Generators, Independent Power Producers",Other Biomass,"5,364"
2019,12,ME,"Electric Generators, Independent Power Producers",Wind,"236,411"
2019,12,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"88,050"
2019,12,ME,"Electric Generators, Electric Utilities",Total,0
2019,12,ME,"Electric Generators, Electric Utilities",Petroleum,0
2019,1,NH,Total Electric Power Industry,Total,"1,566,563"
2019,1,NH,Total Electric Power Industry,Coal,"120,824"
2019,1,NH,Total Electric Power Industry,Hydroelectric Conventional,"157,118"
2019,1,NH,Total Electric Power Industry,Natural Gas,"172,446"
2019,1,NH,Total Electric Power Industry,Nuclear,"927,928"
2019,1,NH,Total Electric Power Industry,Other,"4,951"
2019,1,NH,Total Electric Power Industry,Petroleum,"3,524"
2019,1,NH,Total Electric Power Industry,Other Biomass,"12,003"
2019,1,NH,Total Electric Power Industry,Wind,"34,555"
2019,1,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,"133,213"
2019,1,NH,"Combined Heat and Power, Industrial Power",Total,"2,433"
2019,1,NH,"Combined Heat and Power, Industrial Power",Natural Gas,"2,433"
2019,1,NH,"Combined Heat and Power, Industrial Power",Petroleum,0
2019,1,NH,"Combined Heat and Power, Commercial Power",Total,"7,439"
2019,1,NH,"Combined Heat and Power, Commercial Power",Natural Gas,"1,081"
2019,1,NH,"Combined Heat and Power, Commercial Power",Petroleum,"2,042"
2019,1,NH,"Combined Heat and Power, Commercial Power",Other Biomass,"4,315"
2019,1,NH,"Electric Generators, Independent Power Producers",Total,"1,372,024"
2019,1,NH,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"122,731"
2019,1,NH,"Electric Generators, Independent Power Producers",Natural Gas,"168,892"
2019,1,NH,"Electric Generators, Independent Power Producers",Nuclear,"927,928"
2019,1,NH,"Electric Generators, Independent Power Producers",Other,"4,951"
2019,1,NH,"Electric Generators, Independent Power Producers",Petroleum,"1,216"
2019,1,NH,"Electric Generators, Independent Power Producers",Other Biomass,"7,688"
2019,1,NH,"Electric Generators, Independent Power Producers",Wind,"34,555"
2019,1,NH,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"104,061"
2019,1,NH,"Electric Generators, Electric Utilities",Total,"184,668"
2019,1,NH,"Electric Generators, Electric Utilities",Coal,"120,824"
2019,1,NH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"34,387"
2019,1,NH,"Electric Generators, Electric Utilities",Natural Gas,39
2019,1,NH,"Electric Generators, Electric Utilities",Petroleum,266
2019,1,NH,"Electric Generators, Electric Utilities",Other Biomass,0
2019,1,NH,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,"29,152"
2019,2,NH,Total Electric Power Industry,Total,"1,225,823"
2019,2,NH,Total Electric Power Industry,Coal,"24,202"
2019,2,NH,Total Electric Power Industry,Hydroelectric Conventional,"118,347"
2019,2,NH,Total Electric Power Industry,Natural Gas,"84,460"
2019,2,NH,Total Electric Power Industry,Nuclear,"837,893"
2019,2,NH,Total Electric Power Industry,Other,"4,081"
2019,2,NH,Total Electric Power Industry,Petroleum,"4,066"
2019,2,NH,Total Electric Power Industry,Other Biomass,"10,525"
2019,2,NH,Total Electric Power Industry,Wind,"30,293"
2019,2,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,"111,956"
2019,2,NH,"Combined Heat and Power, Industrial Power",Total,"2,077"
2019,2,NH,"Combined Heat and Power, Industrial Power",Natural Gas,"2,077"
2019,2,NH,"Combined Heat and Power, Industrial Power",Petroleum,0
2019,2,NH,"Combined Heat and Power, Commercial Power",Total,"6,704"
2019,2,NH,"Combined Heat and Power, Commercial Power",Natural Gas,"1,103"
2019,2,NH,"Combined Heat and Power, Commercial Power",Petroleum,"1,839"
2019,2,NH,"Combined Heat and Power, Commercial Power",Other Biomass,"3,762"
2019,2,NH,"Electric Generators, Independent Power Producers",Total,"1,141,708"
2019,2,NH,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"89,322"
2019,2,NH,"Electric Generators, Independent Power Producers",Natural Gas,"81,156"
2019,2,NH,"Electric Generators, Independent Power Producers",Nuclear,"837,893"
2019,2,NH,"Electric Generators, Independent Power Producers",Other,"4,081"
2019,2,NH,"Electric Generators, Independent Power Producers",Petroleum,15
2019,2,NH,"Electric Generators, Independent Power Producers",Other Biomass,"6,764"
2019,2,NH,"Electric Generators, Independent Power Producers",Wind,"30,293"
2019,2,NH,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"92,186"
2019,2,NH,"Electric Generators, Electric Utilities",Total,"75,333"
2019,2,NH,"Electric Generators, Electric Utilities",Coal,"24,202"
2019,2,NH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"29,026"
2019,2,NH,"Electric Generators, Electric Utilities",Natural Gas,124
2019,2,NH,"Electric Generators, Electric Utilities",Petroleum,"2,211"
2019,2,NH,"Electric Generators, Electric Utilities",Other Biomass,0
2019,2,NH,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,"19,771"
2019,3,NH,Total Electric Power Industry,Total,"1,450,201"
2019,3,NH,Total Electric Power Industry,Coal,"25,560"
2019,3,NH,Total Electric Power Industry,Hydroelectric Conventional,"133,680"
2019,3,NH,Total Electric Power Industry,Natural Gas,"215,005"
2019,3,NH,Total Electric Power Industry,Nuclear,"927,070"
2019,3,NH,Total Electric Power Industry,Other,"5,036"
2019,3,NH,Total Electric Power Industry,Petroleum,"2,441"
2019,3,NH,Total Electric Power Industry,Other Biomass,"11,936"
2019,3,NH,Total Electric Power Industry,Wind,"33,608"
2019,3,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,"95,866"
2019,3,NH,"Combined Heat and Power, Industrial Power",Total,"2,568"
2019,3,NH,"Combined Heat and Power, Industrial Power",Natural Gas,"2,568"
2019,3,NH,"Combined Heat and Power, Industrial Power",Petroleum,0
2019,3,NH,"Combined Heat and Power, Commercial Power",Total,"6,558"
2019,3,NH,"Combined Heat and Power, Commercial Power",Natural Gas,952
2019,3,NH,"Combined Heat and Power, Commercial Power",Petroleum,"1,632"
2019,3,NH,"Combined Heat and Power, Commercial Power",Other Biomass,"3,973"
